,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Android,App,Web,Css,Java,Javascript,C,Js
528,Web前端架构,移动开发,12500.0,广东力通网络科技有限公司,广州,5.0,本科,"、 精通Javascript，熟练手写原生JS代码，精通各种前端调试工具， 熟悉JS性能优化，了解es5、6、7；2、 精通常见前端类库（jQuery，Zepto等），熟悉前端MVC框架（VUE,AngularJs，ReactJs等）；3、熟悉常用数据结构，基本算法；熟悉nodejs后端语言。4、 熟练运用CSS3新特性，熟悉HTML5最新规范，熟悉常见的移动开发框架（jquery mobile）；5、熟悉所有常用浏览器，能利用自己的经验有效地解决浏览器兼容问题和性能问题。6、对前端工程化与模块化开发有一定了解，并有实践经验（如Webpack/Gulp/NPM/YARN等）；具备跨终端（Mobile+PC）的前端开发能力。7、熟悉REST体系的HTTP协议，熟练使用调试、抓包工具。8、熟悉常见 Web 优化技巧和常见安全问题及其对策，拥有相关项目经验，并了解其实现原理。9、有微信小程序或公众号相关的开发经验更好，了解虚拟dom及native api/bug的使用。职能类别：										Web前端开发																			系统架构设计师									关键字：HTML5CSSJavascriptCSS",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
529,前端开发工程师,移动开发,5000.0,西安裕明信息科技有限公司,西安,3.0,本科,"职位描述：1、参与前端界面设计、前端开发、单元测试，参与平台化建设；2、编写相应技术文档；3、为用户提供维护与技术支持。职位要求：1、计算机及相关专业本科以上学历，2年以上web/android app前端开发经验；2、精通Javascript、html/html5、css/css3等网页制作技术，熟悉页面架构和布局以及跨浏览器、跨终端开发，至少熟悉一种前端框架的使用；3、具有android app开发经验，做过android app，熟悉基于手机客户终端的用户体验与产品使用流程,了解移动开发整个流程；4、熟悉数据库，熟练掌握存储过程，会使用语句进行基础增删改查操作；5、善于解决各浏览器的兼容性问题；6、对服务器端开发有了解，能够配合后端完成相关工作，至少懂得一种后台语言（如Java,PHP等）,的开发机制者优先；6、沟通能力强，具有良好团队合作精神、高度责任心、个性乐观开朗、热爱前端开发。",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
530,前端开发工程师（互联网）,移动开发,20000.0,众安在线财产保险股份有限公司,上海,3.0,本科,"主要职责1、依需求构建web和移动应用程序，进行单元测试、集成测试和脚本部署2、为UI/UX团队提供功能接口，实现浏览器兼容等性能要求3、参与团队内部代码库开发4、适应快节奏、灵活的工作环境 5、有上进心，能独立工作职位要求1、2年+web移动开发经验，计算机本科学位或同等学历.2、熟练使用当前主流框架（React，vue，angular）一个或多个3、熟练HTML5、CSS3、JavaScript和前沿前端知识 4、熟练使用HTML/CSS。5、能够适应在包含Node.js, CSS pre-processors ie,SASS/LESS,和Git的开发环境中工作",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
531,移动端开发组长,移动开发,12500.0,福建星冠智通信息系统有限公司,福州,3.0,大专,工作职责1. 负责移动产品开发管理和开发质量管理；2. 解决开发过程中移动端出现的技术问题；3. 组织团队完成软件代码的详细设计、编写、集成和测试；4. 组织移动开发团队进行技术培训和攻关。任职资格： 1. 计算机或相关专业专科及以上学历，3年以上移动app开发经验；2. 熟悉移动网络通信机制，对Socket通信、TCP/IP和HTTP有深入的研究；3. 熟练掌握java语言，熟悉java的线程操作、内存管理；4. 熟悉Html5，熟悉uni-app、Vue前端开发框架5. 独立负责过上线的项目，具备需求分析和设计的能力；6. 有强烈的责任心和良好的团队合作精神，有带领过移动团队的优先；7. 有后端/前端开发经验的优先。,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
532,iOS开发工程师（T4）,移动开发,21500.0,四川绿橙人力资源管理有限公司,北京,3.0,本科,（猎头职位）职位描述：1. 负责视频全线iOS产品和业务的研发和维护2. 参与产品和业务相关技术研究、架构制定职位要求1. 本科或以上学历，计算机、通信、电子等相关专业毕业；2. 精通Objective-C编程语言，良好的C、C++基础和面向对象编程思想， 熟练掌握常用的设计模式；3. 1-5年iOS开发经验，具有iOS SDK开发经验优先，熟练的使用iOS相关的开发及调试工具，参与过中型以上项目开发，并承担关键工作。4. 精通UI控件封装，对数据结构、基本算法熟练掌握，并具备基本的算法设计能力；5. 思维敏捷，思路清晰，工作积极主动，能够承受较大工作压力；6.积极乐观，责任心强，工作认真细致，具有良好的团队沟通与协作能力，能及时关注和学习业界最新的移动开发技术；精通UI控件封装，对数据结构、基本算法熟练掌握，并具备基本的算法设计能力精通Objective-C编程语言，良好的C、C++基础和面向对象编程思想， 熟练掌握常用的设计模式,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
533,移动端开发工程师,移动开发,12500.0,上海中研宏科软件股份有限公司,沈阳,1.0,本科,、负责android和ios手机客户端软件的开发和维护以及安装包的上架发布；2、参与项目需求分析及系统框架和核心模块的详细设计；3、与项目组成员配合，按时按质的完成项目需求；4、能快速积极的响应紧急情况。岗位要求：1、1-2年以上手机软件开发经验，具备扎实的语言基础，具备良好的编码习惯；2、熟悉Android开发平台及框架原理，了解ios基本原理和xcoede基本操作；3、有丰富的混合开发经验，熟练掌握原生和H5交互开发的流程；4、有一定的系统适配和系统兼容的开发经验；5、热衷技术，喜欢尝试新技术，能够用掌握的新技术优化和完善旧的技术；6、能够承受一定的工作压力，工作踏实，良好的团队合作意识、责任心强；7、有过H5、小程序、RN开发等经验者优先。,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,java web开发工程师,移动开发,19500.0,深圳证券通信有限公司,深圳,2.0,本科,任职要求：1、了解web前端技术。2、熟悉互联网网站架构技术，熟悉java开发web应用技术，熟悉网站性能提升与后端架构的关系。3、熟悉java应用容器高可用技术，有相关工作经验。4、熟悉主流数据库调优技术。5、良好的学习能力、沟通协调及团队协作能力。优选条件：?1、有金融行业工作经验，有移动开发经验优先。,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
535,移动应用研发（高级）3名,移动开发,20000.0,北京豪仪测控工程有限公司,北京,2.0,本科,岗位职责：1. 负责移动应用项目开发与维护工作。2. 根据产品规划和交互设计，完成产品的移动端开发日常需求。3. 根据产品设计和交互逻辑，开发产品的数据交互工作。4. 根据产品业务需求，分析并给出最优的前端结构、终端适配及兼容性解决方案并实施。技术要求：（1）计算机等相关专业本科以上学历；（2）至少1年以上web app开发经验，具有前端响应式布局开发经验；（3）至少1年以上android原生移动开发经验；（4）至少精通ionic、angular、Vue其中一种前端开发框架并能够熟练使用；（5）熟悉js、es5、es6、typescript前端开发语言规范并能够熟练使用；（6）能够独立完成整个项目移动端的功能开发。工作时间：周末双休，八小时工作制。工作地点：北京市昌平区沙河镇西沙桥西200米中国石油创新基地其他待遇：可提供住宿,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
536,PHP高级开发工程师,移动开发,12500.0,广州优品科技有限公司,广州,3.0,大专,工作职责：1.参与微信开发、分销系统、小程序、区块链等项目的核心功能编码与完成项目技术攻关；2.协助开发经理完成数据库设计、功能设计、架构设计任务；3.协助开发经理完成任务分解、任务检查；4.指导初级工程师完成项目编码任务。任职要求：1.大专以上学历，3年以上年开发工作经验，精通PHP+MYSQL编程以及PHP框架（TP、yii2、Zend），在中、大型项目中承担主要开发角色；2.熟悉常用Linux操作命令，对数据库优化，PHP缓存技术，静态化设计，数据库安？？？等方面有自己的见解；3.熟练掌握XHTML、CSS、DIV、Javascript、jquery等页面技术；4.熟悉设计模式，具有较强的面向对象的分析和设计能力，能熟练应用设计模式；5.有良好的沟通表达能力，工作积极主动，责任心强；6.有微信开发、分销系统项目经验者优先。正品科技为优品科技合作公司，现岗位为正品科技招聘官网：http://www.winmobi.cn/上班地址：广州市天河区棠东东路御富科贸园C1栋2楼岗位优势：1、公司发展迅速，近两年公司效益增长达到10倍以上，发展前景好；2、移动电商解决方案前沿企业，项目多，各行各业各类项目，如微信、APP、扫码、分销系统、直播、众筹等，紧跟市场潮流，学习空间大；3、基于H5的移动端应用，技术不断更新，走在时代前沿，让你一直“保鲜”；4、IT部门强大，现有90人左右，产品经理、技术经理、.NET开发、PHP开发、前端、安卓、测试、UI等岗位，架构完善，分工明确；5、工作氛围好，上级无架子，同事好基友，妹纸软萌萌，让你工作时间很开心。薪资福利：薪资制度：基本工资+奖金+加班工资+补贴+工龄工资+每年调薪机会1、工作时间：7.5小时工作制（9:00-12:00，13:30-18:00），双休。2、休假：按国家规定执行，享受法定假期、3-10天带薪年假、带薪病假、婚假、产假等。3、五险一金：为员工购买五险一金。4、员工关怀：过节礼品、生日礼物、结婚礼物等。公司内部冰箱、微波炉、功夫茶具等齐全，为员工营造良好的工作空间。5、活动：旅游、文娱、聚餐、爬山、打羽毛球等团体活动。6、其他福利：员工转正奖金300元，每月数万元奖金奖励优秀团队及个人，月全勤奖，年度全勤奖等。,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
537,React Native前端工程师,移动开发,7000.0,武汉索渭传媒有限公司,武汉,3.0,大专,岗位职责：1、使用ReactNative和React.js进行移动应用研发。2、负责ReactNative、React相关技术调研、基础库和组件搭建。3、持续改进移动app性能、安全性、稳定性和可扩展性，持续迭代优化。任职要求：1、两年以上ReactNative方向App开发经验2、精通前端技术JS(ES6)3、熟练使用ReactNative开发动画效果交互4、熟悉React.js和ReactNative移动开发技术，至少有一个以上完整产品(已上线)开发经验5、具有ReactNative在Android和iOS端适配、性能、安全方面的经验者优先6、有原生Android、iOS、H5开发经验优先,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
