,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Java,Mysql,Web,Linux,Redis,Spring,Sql,Javascript,Python,Php
113,GIS后端开发工程师,后端开发,15000.0,河南省现代农业大数据产业技术研究院有限公司,武汉,1.0,本科,"岗位职责：1、参与GIS项目相关需求分析，编写详细设计文档；2、完成GIS相关模块的编码、调试、测试等工作；3、负责GIS相关内业数据处理，根据需求提供相关数据；4、参与数据库设计、业务流程设计梳理、GIS功能设计；5、根据设计文档或需求说明完成代码编写、调试、测试和维护；6、参与项目概要设计、详细设计等相关技术文档的编制工作；7、参与系统中GIS部分技术选型、架构设计等工作。任职资格：1、本科及以上学历，计算机、地理信息系统、测绘、遥感等相关专业毕业，211/985院校优先；2、具有良好的编程规范，熟悉Python或C++优先；3、熟悉空间数据的各种拓扑处理规则，对空间数据的拓扑处理及空间关系的分析有丰富经验；  4、熟悉Geotools，JTS，GeoAPI，良好的JAVA语言基础； 5、熟悉GeoMesa，GeoServer，了解Accumulo,  HBase, Cassandra, and Kafka等相关数据库；6、具有GeoMesa及Geotools集成经验者优先；7、了解Geospark者优先；8、对视觉图像有一定了解者优先； 9、具有良好的团队合作精神,良好的代码编写习惯,良好的沟通协调能力,有责任心,学习能力强。",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,后端开发工程师,后端开发,8000.0,厦门空格网络科技有限公司,厦门,0.0,本科,后端：熟悉javaweb和mvc设计模式，能够使用spring相关框架开发微服务。（如果是科班的话可以不限制语言和框架，结果正确、速度快就行）,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,后端开发工程师(J13076),后端开发,20000.0,北京汇通天下物联科技有限公司,成都,3.0,本科,工作职责:  1  负责金融风控平台后端服务的设计、开发与维护  2  负责参与金融风控大数据模型开发与维护任职资格:  1  精通Golang，有良好的编码习惯，对代码质量有较高要求  2  熟悉Linux/Unix环境  3  熟悉常用数据库，有较好的数据库优化知识  4  熟悉Kafka、Protobuf等  5  熟练使用Docker加分项  1  熟悉Python/Java/Scala中的一种或多种  2  了解大数据工具（Spark/Flink等）  3  了解T,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
116,后端开发工程师,后端开发,9000.0,广州市伟昊科技电子有限公司,广州,1.0,本科,岗位职责：1、负责公司产品的服务器端的设计、开发和实现；2、负责配合产品以及项目需求进行开发，设计实现后台系统以及开发相关的功能模块；3、配合前端工程师，编写并实现相关API接口；4、负责产品的测试、维护、性能优化及文档撰写等工作；其它：上级指派的其他工作任务任职要求：1、大学本科或以上学历，计算机相关专业，1年或以上的工作经验；2、熟悉NodeJs，掌握NodeJs常见模块的使用，能够使用NodeJs建构后台；3、了解ES6/ES7、JQuery，熟悉Express框架，熟练掌握JavaScript，理解面向对象编程；4、至少掌握MySQL、SQLite、SQLServer等其中一种数据库；5、了解Websocket、HTTP网络通信；6、了解RESTfulAPI接口的设计和使用；7、熟悉Linux或有Linux开发经验的优先考虑。8、能够根据要求独立实现相应模块；9、具有良好的逻辑思维和学习能力；10、乐于动手和独立思考，责任心强；（工作单位为伟昊集团属下公司：广州睿捷网络科技有限公司）,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
117,PHP后端开发工程师（微课中心）,后端开发,10000.0,广东和讯创智智能科技股份有限公司,广州,2.0,本科,岗位职责：协助相关开发工程师按部就班完成开发任务协助产品经理参与并分析产品的设计需求相关协助测试工程师完成功能检测和交付相关制定并维护接口相关开发文档，以利同事合作 岗位要求：本科以上学历，3年及以上开发经验精通PHP+MYSQL编程以及PHP框架(ThinkPHP等)熟练掌握XHTML、CSS、DIV、Javascript、jquery等页面技术有大型网站开发丰富经验，具备定位及解决bug的能力及优化产品性能逻辑能力对开发技术有强烈兴趣，良好的学习能力，有产品责任意识，有较强的质量意识和自我激励工作态度，拥有优越的逻辑分析能力和业务分析能有微信开发、小程序项目经验者优先,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
118,软件开发工程师（前后端开发）,后端开发,8000.0,广州鸳鸯科技有限公司,广州,1.0,大专,精通java或者php服务器端开发。2.精通MSSql或者MySql数据库开发。3.精通Html、CSS、javascript原生Web前端开发，有H5相关框架开发经验。4.以上需要有web前端和后台两年以上相关开发经验。5.有服务器管理经验者和有移动平台APP开发者优先。,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
119,微信小游戏后端开发,后端开发,15000.0,深圳市云趣网络科技股份有限公司,深圳,2.0,大专,职位描述：1. 负责微信小程序(小游戏)、公众号的服务端架构设计与研发；2.和前端以及策划人员合作，完成小程序(游戏)的业务逻辑模块开发；3. 负责微信接口相关业务功能开发及维护；                4. 负责微信小程序(小游戏)开发上线后服务端的优化与迭代开发。任职要求：1. 3年以上移动游戏或H5游戏后端相关开发工作经验；2. 熟悉php、node.js、java等一种后端开发技术；3. 熟悉Mysql数据库，了解sql优化与缓存技术；熟悉 redis；4. 基本熟悉Web前端开发HTML+DIV+CSS，JS前端开发框架使用经验(如JQuery)；5. 熟悉常用数据结构和算法，设计模式；                        6. 有微信小程或小游戏后端开发经验者优先。,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
120,PHP后端开发,后端开发,5250.0,西安蜂巢在线网络科技有限公司,西安,2.0,大专,"岗位要求：1、根据公司业务需求，对标开发平台产品，进行功能研发、修改、调试； 2、有效平衡项目目标，实现良好用户体验，灵活提供解决方案，注重用户感受，对自己的代码负责； 3、负责平台产品调研、确认、搭建、测试、优化的工作，推动业务流程的可持续优化，业务执行效能提升； 任职要求：1：扎实的php基础, 熟练运用常用设计模式；2：熟悉thinkphp,laravel等一些主流开发框架，注重代码安全及性能，有良好的代码编辑能力；3：熟悉微信公众号开发与小程序开发，有经验者优先考虑；4：熟悉微擎微擎第三方平台，有微擎二开或独立开发工作经验者优先；5：熟练使用 MySQL，具有较好的数据库设计能力；6：熟练运用svn/git进行版本控制；7：熟练接口编程，清晰编写接口文档。",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,后端开发,后端开发,9000.0,深圳华夏星光文化传播股份有限公司,深圳,0.0,无,"岗位职责：1、根据业务需求，完成设计和开发工作2、独立完成小程序服务端的设计、开发及部署2、和小程序端进行对接，为小程序提供服务任职要求：1、统招专科及以上学历，计算机相关专业，1年以上Linux后台服务器开发经验2、有线上服务开发经验，熟练掌握PHP语言，熟悉至少一种PHP框架如（ThinkPHP,CodeIgniteri等）3、有Linux服务开发及部署经验，熟练掌握nginx的部署及配置4、熟练mysql的使用、配置、优化经验5、熟练使用代码管理工具git，svn等6、责任心强，良好的沟通和自我管理能力",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
122,后端开发技术员,后端开发,5250.0,重庆立鼎科技有限公司,重庆,2.0,高中,岗位职责：1.使用C#语言，独立开发工具。任职要求：1.熟悉C#语言，会使用.NET和asp.net技术 并有相关项目经验；福利待遇：试用期1-3个月，3000元/月+绩效，综合4500-6000，表现优秀可提前转正；转正后3500元/月+绩效+技能，综合5500-8000元；其他福利：单休周日，朝九晚五，法定节假休息，不会加班，会出差到全国，年终奖，团建，旅游，免费体检，五险，商业险,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,web后端开发工程师,后端开发,12000.0,苏州众言网络科技股份有限公司,苏州,2.0,本科,						岗位职责： 1、负责产品服务器端设计和代码实现； 2、优化现有产品的功能和体验细节； 3、积极调研新技术，随时准备用于产品；  任职要求： 1、具有良好团队合作精神，有高度的责任心，能在开发过程中把控代码质量； 2、3年以上Web服务器端开发经验，2年以上python服务端开发经验，有做过saas平台，大并发经验优先； 3、有丰富的数据库建模经验，有MySQL、MongoDB、Redis使用经验者优先； 4、了解各种常见算法并能灵活运用； 5、了解linux系统（CentOS）常规操作； 6、有系统优化或重构经验优先； 7、对行业新技术有浓厚的兴趣，并积极合理的将其引入项目； 8、有自己的开源项目、或者对开源项目有贡献者优先；  9、有微服务架构设计与开发经验优先,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
124,Node.js后端开发工程师,后端开发,37500.0,北京静帆科技有限公司,北京,3.0,本科,"、负责公司平台产品的基础架构的设计与实现 2、负责公司后端核心模块的设计与开发 3、负责技术攻关和创新技术引用，解决产品开发过程中的高性能，高并发和高可靠性问题 职位要求： 1、2年以上互联网开发经验，有大规模后端服务的设计和开发方面经验，对 Unix/Linux 有深入了解 2、 出色的编码能力，精通如下三种语言之一（Nodejs,PHP,Java,golang） 3、对后端程序性能优化有丰富经验 4、掌握Redis、Mongodb，Mysql等存储系统原理及应用。 5、 熟悉常用的算法，熟悉开源框架，解决问题能力强。 6、对分布式计算，分布式存储的架构设计理念和动机有一定理解 7、 对HTTP协议有深刻的理解，熟悉TCP/IP等网络协议",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
125,（高薪诚聘）后端开发工程师,后端开发,11500.0,苏州东泽物联科技有限公司,苏州,3.0,大专,、参与产品需求和规划，设计开发用户平台系统，负责后端服务的设计开发，并按时交付高质量的系统；2、维护已发布系统，及时解决质量缺陷，并能够对部分代码、用户体验进行优化；3、负责核心技术的攻关、技术尝试及系统优化。任职要求：1、具备3年以上服务端工作经验，至少1年基于Java/.Net相关的前后端分离的研发经验；2、熟悉至少一种Web框架（React、Vue、Angular等），有高可用高并发经验；3、熟悉.Net/Java任意开发语言，熟悉常用功能组件和第三方库，代码风格良好，有写文档和注释的习惯；4、熟悉SQL语言，能写原生SQL，熟悉MSSQL或Postgresql的使用，能够全盘考虑SQL性能和优化SQL语句；5、熟悉至少一种常用nosql数据库，mongodb，redis等，对缓存有相关了解；6、有分布式服务器，分布式缓存，分布式数据库经验（一种或多种）；7、熟悉服务端部署，了解nginx、uwsgi、gunicorn等的优化；8、熟悉http协议，TCP/IP协议，熟悉多线程，多进程，协程的优劣和使用场景；9、有IOT等软硬件开发经验。食宿安排：免费工作餐其它福利：1、公司每年提供一次旅游；2、节日礼品，生日福利；3、带薪年休假；4、双休。职能类别：										软件工程师									关键字：后端后端开发物联网Java/.N,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
126,后端开发工程师,后端开发,14000.0,华瑞同康生物技术（深圳）有限公司,深圳,3.0,无,一、工作内容： 1、设计与实现搜索产品的架构；2、持续优化产品体验和性能；3、处理与挖掘大规模数据流；4、协同团队，按照质量要求，快速迭代交付；5、与产品经理、设计师、前端工程师一起讨论和实现产品功能及不断改进。二、任职资格： 1、有3年以上后端开发经验，熟悉微信生态有小程序后端开发经验；2、熟悉C/C++，Python，Java，Rust，Go语言中的至少一种；3、熟练使用常用算法和数据结构，对算法有较强的实现能力；4、熟悉多种数据存储层的使用，包括数据库，缓存，和分布式文件系统。5、良好的产品思维，优秀的分析和解决问题的能力，对挑战性问题充满激情。6、良好的团队合作精神，较强的沟通能力。7、有机器学习，自然语言处理，和数据挖掘经验者优先。三、公司福利：1、公司实行5天工作制，依法享受国家法定节假日、婚假、产假及年休假等有薪假期；2、按照国家规定缴纳养老、医疗、生育、工伤、失业保险及住房公积金；3、为员工提供免费住宿，配套设施完备，住宿环境优雅舒适，提供午餐现金补贴；4、年轻活力、积极进取、团结一致的团队，宽敞、舒适的办公环境，友好互助的人文环境；5、公司提供专业的技能知识与管理知识的培训，为员工提供相应的职业生涯规划指导，并对优秀员工予以赴国外培训及工作机会。6、面试地点:深圳市南山区中区高新中一道科兴科学园A2栋19楼,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
